CrashID,CrashType,Severity
19991271,Multiple,1
19993137,Multiple,1
19995188,Single,1
19996040,Multiple,2
19993125,Multiple,1
19991365,Single,1
19991358,Multiple,1
19992116,Multiple,2
19991178,Multiple,1
19993014,Single,2
19991395,Multiple,3
19991059,Multiple,2
19997008,Single,1
19991080,Multiple,1
19991198,Single,1
19992064,Multiple,2
19991354,Single,1
19991070,Single,1
19992106,Single,1
19992231,Multiple,1
19991340,Single,1
19995024,Single,1
19991208,Single,1
19992006,Multiple,1
19997035,Single,1
19992227,Multiple,2
19991227,Multiple,1
19997021,Single,1
19995139,Single,1
19995151,Single,1
19991040,Single,2
19993255,Single,1
19991212,Multiple,1
19991205,Multiple,1
19995164,Single,1
19992152,Single,1
19993089,Single,1
19993185,Multiple,1
19995045,Single,4
19992288,Single,1
19991430,Single,1
19998002,Multiple,1
19991247,Single,1
19993028,Single,1
19991117,Single,1
19995121,Multiple,1
19994103,Single,1
19993224,Multiple,1
19992339,Multiple,1
19994048,Single,1
19991058,Multiple,4
19992087,Multiple,1
19993102,Multiple,2
19995154,Multiple,1
19992277,Single,1
19991431,Single,1
19992167,Single,1
19992235,Single,1
19991209,Multiple,1
19997012,Single,1
19994015,Multiple,1
19991091,Multiple,2
19992025,Multiple,1
19995167,Multiple,1
19991006,Multiple,2
19991039,Multiple,1
19991055,Single,1
19994025,Single,1
19996038,Single,1
19994102,Multiple,2
19996022,Single,1
19998017,Single,1
19995082,Single,2
19995036,Multiple,2
19991101,Single,1
19995061,Single,1
19991443,Multiple,1
19993043,Single,1
19992317,Multiple,1
19993155,Single,1
19994012,Single,1
19993257,Multiple,1
19995039,Multiple,1
19991334,Single,1
19993051,Single,1
19992177,Multiple,1
19995106,Single,1
19997041,Single,1
19991409,Multiple,1
19991315,Single,1
19995030,Multiple,1
19991057,Single,1
19992023,Single,1
19997015,Single,1
19992293,Single,1
19991326,Multiple,1
19992020,Multiple,1
19995001,Multiple,5
19995160,Multiple,1
19991331,Multiple,1
19993219,Multiple,1
19991381,Single,2
19993217,Single,1
19992089,Single,1
19993145,Single,1
19991377,Multiple,1
19992233,Single,2
19993126,Multiple,1
19993178,Multiple,1
19991267,Single,1
19992173,Multiple,1
19992133,Single,1
19997040,Single,1
19993081,Single,1
19992140,Multiple,1
19991166,Multiple,1
19994007,Multiple,1
19997043,Single,2
19997007,Single,1
19991125,Multiple,1
19991386,Single,1
19995150,Single,1
19992019,Single,1
19992083,Multiple,1
19991396,Multiple,1
19991401,Multiple,2
19993066,Multiple,2
19995103,Multiple,1
19991380,Multiple,2
19995091,Single,1
19992289,Single,1
19991192,Multiple,1
19992302,Single,1
19994111,Single,1
19991019,Single,1
19991032,Single,3
19992007,Single,1
19995176,Single,1
19992122,Single,1
19992068,Single,3
19991364,Single,1
19991007,Single,1
19993204,Single,1
19993061,Multiple,1
19995020,Single,1
19995058,Multiple,1
19991448,Multiple,1
19996036,Single,1
19991084,Multiple,1
19991359,Multiple,2
19996044,Multiple,2
19992079,Single,1
19997004,Single,1
19993156,Multiple,6
19991483,Single,2
19991414,Multiple,1
19993149,Single,1
19991297,Multiple,1
19995043,Single,1
19992082,Single,1
19995046,Single,1
19992029,Single,1
19996037,Single,1
19991152,Multiple,1
19992195,Multiple,1
19991146,Multiple,1
19993072,Single,1
19993025,Single,1
19993236,Single,1
19993073,Single,1
19995027,Multiple,1
19991255,Single,1
19995002,Multiple,1
19994100,Single,1
19991308,Multiple,1
19995041,Single,1
19993019,Multiple,1
19997026,Single,1
19994045,Single,1
19995023,Single,3
19991252,Single,1
19992102,Single,1
19994066,Multiple,1
19992328,Single,1
19992254,Multiple,1
19991289,Single,1
19995153,Single,1
19992130,Single,1
19993129,Multiple,1
19991025,Single,1
19995095,Multiple,1
19991177,Single,1
19991328,Single,1
19991154,Single,1
19991428,Multiple,2
19993009,Multiple,1
19995163,Multiple,1
19991216,Single,1
19995135,Multiple,1
19993239,Multiple,1
19992264,Single,1
19994016,Multiple,1
19992276,Multiple,1
19994082,Single,1
19991393,Single,1
19995080,Single,1
19991128,Single,1
19991366,Multiple,1
19992193,Single,1
19992320,Single,1
19991236,Single,1
19992342,Single,1
19991042,Single,1
19992165,Multiple,1
19992218,Single,1
19993242,Single,2
19994044,Multiple,1
19992265,Multiple,1
19992143,Multiple,1
19992205,Multiple,1
19992063,Single,1
19991143,Single,1
19991158,Single,1
19997010,Single,1
19991285,Multiple,1
19993005,Single,1
19993148,Multiple,1
19994019,Single,1
19995016,Single,1
19992097,Single,1
19993231,Multiple,3
19993240,Multiple,1
19992053,Multiple,1
19997032,Single,1
19993216,Multiple,1
19993067,Multiple,1
19995138,Single,1
19995131,Single,1
19991002,Multiple,1
19991350,Multiple,1
19993074,Multiple,1
19995019,Multiple,1
19991001,Single,1
19994050,Single,1
19995015,Single,1
19994069,Single,1
19991478,Single,1
19993007,Single,1
19993264,Single,1
19991420,Single,1
19994071,Single,2
19995012,Single,1
19991044,Single,1
19991410,Single,1
19994119,Multiple,1
19992251,Single,2
19992226,Single,1
19993130,Single,1
19991142,Single,1
19993004,Multiple,3
19992202,Single,1
19993054,Multiple,1
19993018,Multiple,1
19993058,Multiple,1
19991429,Single,1
19992280,Multiple,2
19994003,Multiple,1
19995009,Single,1
19993267,Single,1
19993272,Multiple,1
19991088,Single,2
19996046,Multiple,1
19995116,Single,1
19997019,Single,1
19993119,Single,1
19991215,Single,1
19993263,Multiple,1
19991284,Single,1
19996047,Single,1
19992108,Multiple,1
19994120,Multiple,1
19993047,Multiple,1
19992032,Single,1
19992336,Single,1
19995166,Single,1
19992033,Multiple,1
19992061,Multiple,2
19991263,Single,1
19995161,Multiple,1
19992035,Single,2
19992070,Single,1
19991069,Multiple,2
19993122,Multiple,1
19993180,Multiple,2
19991148,Multiple,1
19993172,Multiple,1
19991392,Multiple,1
19991316,Multiple,1
19991011,Single,2
19992255,Multiple,1
19992120,Single,1
19994126,Single,1
19993121,Multiple,1
19995067,Multiple,2
19991501,Single,1
19991195,Single,1
19991473,Single,1
19991466,Multiple,2
19992183,Multiple,1
19992240,Single,1
19991049,Single,1
19991196,Single,1
19992049,Single,1
19991064,Multiple,1
19991290,Single,2
19994129,Single,1
19997014,Single,1
19993182,Single,1
19992111,Single,1
19992002,Single,1
19991063,Single,1
19997029,Single,1
19991445,Single,1
19993053,Multiple,1
19991071,Single,1
19992136,Multiple,1
19995114,Single,1
19992273,Single,1
19991311,Multiple,1
19991229,Multiple,1
19993096,Multiple,4
19995071,Multiple,1
19991307,Single,1
19995026,Multiple,1
19992008,Multiple,1
19992214,Multiple,2
19991246,Single,1
19993112,Multiple,1
19991261,Multiple,2
19993253,Multiple,1
19992115,Multiple,1
19998003,Multiple,1
19991202,Single,1
19997023,Multiple,1
19991480,Multiple,1
19994080,Multiple,1
19995085,Single,1
19995018,Single,1
19991098,Multiple,1
19995105,Multiple,2
19991450,Single,1
19991491,Multiple,1
19995136,Multiple,1
19995048,Multiple,1
19995051,Multiple,1
19993008,Multiple,2
19992114,Multiple,1
19992341,Single,1
19998011,Single,1
19991352,Single,1
19992137,Multiple,1
19992229,Multiple,1
19992048,Single,1
19991320,Single,1
19995172,Multiple,1
19997036,Single,1
19994021,Single,1
19991432,Single,1
19994072,Single,1
19993258,Single,1
19991447,Multiple,1
19991035,Single,1
19995075,Multiple,1
19991217,Multiple,1
19992109,Multiple,1
19992306,Multiple,1
19991221,Single,1
19997034,Single,1
19991362,Multiple,1
19994004,Single,1
19991453,Single,1
19993092,Single,1
19991257,Single,1
19995089,Single,1
19995021,Single,1
19997016,Single,1
19993040,Multiple,2
19991095,Multiple,2
19994061,Multiple,2
19997018,Multiple,1
19991031,Multiple,1
19992295,Multiple,1
19992206,Multiple,1
19994088,Multiple,1
19992164,Single,1
19995102,Multiple,1
19991494,Multiple,1
19995044,Multiple,2
19993128,Single,1
19993213,Multiple,1
19994131,Multiple,1
19991403,Multiple,1
19998010,Multiple,1
19992196,Single,1
19993179,Single,1
19993117,Multiple,1
19992112,Single,1
19996025,Single,1
19991336,Multiple,2
19992145,Single,1
19996024,Single,1
19994124,Single,1
19993174,Single,1
19995100,Single,1
19996035,Multiple,1
19992157,Single,1
19991241,Multiple,2
19993063,Multiple,1
19991405,Single,1
19992047,Single,1
19992098,Single,1
19993201,Multiple,1
19995077,Single,1
19993199,Multiple,1
19991314,Multiple,1
19993165,Single,1
19992304,Single,2
19991469,Multiple,1
19991171,Multiple,1
19991390,Single,1
19995053,Multiple,1
19993250,Multiple,1
19995076,Multiple,1
19994104,Single,1
19993065,Multiple,1
19991207,Multiple,1
19991188,Multiple,1
19994098,Single,1
19993039,Single,1
19995088,Multiple,1
19991387,Single,1
19993097,Multiple,1
19995112,Multiple,1
19991096,Single,1
19991132,Multiple,1
19993071,Single,1
19991102,Single,1
19992041,Multiple,1
19995120,Multiple,1
19996012,Single,1
19993222,Single,1
19992045,Single,1
19995125,Single,1
19992180,Single,1
19991169,Single,1
19994018,Single,1
19991249,Single,1
19991368,Multiple,1
19991083,Single,1
19991385,Multiple,1
19994116,Single,1
19993243,Single,1
19995142,Multiple,1
19991078,Multiple,1
19995006,Multiple,1
19992258,Multiple,1
19996026,Multiple,1
19993244,Single,1
19991499,Multiple,1
19991033,Single,1
19994055,Multiple,1
19992057,Single,1
19991404,Single,1
19992074,Multiple,1
19991193,Single,1
19993003,Single,1
19997027,Single,1
19993183,Single,1
19993086,Single,1
19993247,Single,1
19993059,Multiple,1
19995147,Single,1
19992151,Multiple,2
19992124,Single,1
19991250,Single,1
19992139,Single,1
19991286,Single,1
19991050,Single,1
19991458,Multiple,1
19991122,Multiple,1
19994064,Multiple,1
19991026,Single,1
19991060,Multiple,1
19993037,Single,1
19995094,Single,1
19991104,Multiple,1
19991226,Single,1
19991355,Single,1
19992286,Single,1
19991422,Single,1
19991009,Single,1
19991449,Single,1
19994028,Single,1
19995107,Single,1
19991167,Multiple,1
19992054,Multiple,1
19991182,Single,1
19991281,Multiple,1
19993042,Single,1
19991114,Multiple,3
19992107,Multiple,1
19991371,Single,1
19993211,Multiple,1
19991486,Multiple,2
19993177,Single,1
19991421,Single,1
19993022,Multiple,1
19992220,Multiple,1
19995029,Multiple,1
19992142,Multiple,1
19993158,Single,1
19991433,Multiple,1
19994030,Single,1
19993166,Single,1
19995068,Multiple,1
19994011,Single,1
19992141,Multiple,1
19993094,Multiple,1
19992080,Multiple,1
19996002,Multiple,1
19993146,Single,1
19994081,Multiple,1
19992086,Multiple,1
19991115,Multiple,1
19991012,Single,1
19991121,Multiple,1
19996031,Multiple,1
19991087,Multiple,1
19991067,Single,1
19993162,Multiple,4
19992323,Single,1
19991108,Multiple,1
19993083,Multiple,2
19995108,Multiple,1
19995104,Single,1
19991189,Multiple,1
19995175,Multiple,1
19992268,Single,1
19992201,Single,1
19992150,Single,1
19991134,Multiple,1
19996021,Multiple,1
19992252,Single,1
19992261,Single,1
19992287,Multiple,1
19992284,Single,1
19992207,Multiple,1
19991017,Multiple,1
19991391,Single,1
19992149,Multiple,1
19994010,Single,1
19991344,Single,1
19992221,Multiple,1
19991317,Single,1
19997044,Multiple,1
19992159,Single,1
19993133,Single,2
19991136,Single,1
19991127,Multiple,1
19993260,Multiple,1
19991086,Multiple,1
19991237,Multiple,1
19991347,Multiple,4
19994047,Single,1
19992313,Single,1
19992211,Multiple,1
19993138,Multiple,1
19992017,Single,1
19994128,Multiple,1
19996033,Multiple,1
19991265,Single,1
19991204,Multiple,1
19992308,Multiple,1
19992204,Multiple,1
19995055,Single,1
19994046,Multiple,1
19994017,Single,1
19992326,Single,1
19993068,Multiple,1
19995115,Single,1
19991411,Single,1
19992099,Multiple,1
19994114,Multiple,1
19994068,Multiple,1
19994014,Single,1
19995052,Multiple,2
19991090,Multiple,1
19993171,Multiple,1
19991505,Multiple,1
19996029,Multiple,1
19992291,Single,1
19995185,Single,1
19994094,Single,1
19992236,Multiple,1
19992073,Single,1
19994049,Multiple,3
19991253,Single,1
19991382,Multiple,1
19991173,Single,1
19993225,Single,1
19991238,Single,1
19992156,Multiple,2
19992245,Single,1
19991482,Single,2
19993078,Multiple,1
19992050,Multiple,1
19993197,Multiple,1
19992299,Multiple,1
19992285,Multiple,2
19994115,Single,1
19991118,Single,1
19994130,Single,1
19991270,Multiple,1
19995146,Single,1
19995126,Multiple,1
19994074,Single,1
19991099,Single,3
19996006,Single,1
19992171,Multiple,1
19991294,Single,1
19992066,Single,1
19991474,Single,1
19991003,Single,1
19991427,Multiple,1
19992332,Single,1
19991131,Single,2
19991251,Single,1
19994057,Multiple,1
19993150,Multiple,1
19991394,Single,1
19991211,Single,1
19994005,Single,1
19991455,Single,1
19993256,Single,1
19995152,Multiple,2
19991081,Multiple,1
19993186,Single,1
19993232,Single,1
19994052,Multiple,1
19995155,Single,2
19992084,Single,1
19992119,Single,1
19991224,Multiple,1
19991062,Single,1
19991487,Single,1
19995124,Single,1
19994087,Single,1
19992040,Single,1
19992307,Single,1
19995005,Single,1
19991370,Single,3
19995070,Single,1
19994038,Single,1
19991179,Multiple,1
19991459,Multiple,1
19992292,Multiple,1
19991461,Single,1
19996045,Single,1
19991438,Single,1
19991041,Multiple,1
19991254,Single,1
19992283,Single,1
19992138,Multiple,1
19991077,Single,1
19991074,Single,1
19994040,Multiple,1
19991471,Multiple,1
19992037,Multiple,1
19995183,Multiple,1
19992155,Single,1
19993002,Single,1
19997028,Single,1
19993027,Multiple,3
19992219,Single,1
19991135,Single,1
19996009,Single,1
19992058,Multiple,1
19992215,Multiple,1
19994073,Single,1
19992013,Multiple,1
19991047,Multiple,1
19991506,Single,1
19992198,Multiple,2
19993118,Single,1
19996042,Single,1
19991248,Multiple,1
19991323,Single,1
19996028,Single,1
19992012,Single,1
19994002,Multiple,4
19994127,Multiple,1
19994032,Single,1
19993060,Multiple,1
19998007,Multiple,1
19993269,Single,1
19991068,Multiple,1
19994006,Multiple,1
19992028,Single,1
19994026,Single,1
19993229,Single,1
19992223,Multiple,1
19993193,Multiple,1
19998006,Single,1
19992022,Multiple,1
19995148,Multiple,1
19993203,Multiple,1
19995047,Single,1
19991277,Single,1
19991493,Single,1
19993033,Single,1
19992092,Single,1
19993173,Single,1
19991460,Multiple,1
19995049,Single,1
19992253,Single,1
19991497,Single,1
19991337,Single,1
19992003,Multiple,1
19994106,Multiple,1
19991408,Single,1
19992208,Multiple,1
19991103,Single,1
19993140,Multiple,2
19992158,Multiple,1
19995032,Multiple,1
19991303,Multiple,1
19992104,Multiple,1
19991037,Multiple,1
19991425,Multiple,1
19993131,Multiple,1
19996043,Multiple,3
19993106,Single,1
19992147,Multiple,1
19991384,Single,1
19993254,Single,1
19992132,Single,1
19992146,Multiple,1
19991147,Single,1
19992188,Multiple,1
19997001,Single,1
19991356,Multiple,1
19991197,Multiple,1
19992062,Single,1
19991036,Single,1
19993238,Multiple,1
19993223,Single,1
19991159,Single,2
19992093,Multiple,1
19993115,Multiple,1
19992279,Single,1
19991029,Multiple,1
19995098,Single,1
19992192,Multiple,1
19993029,Single,1
19991457,Multiple,1
19995093,Single,1
19993100,Single,1
19991266,Multiple,1
19992005,Single,1
19991162,Single,1
19991472,Multiple,1
19993143,Multiple,1
19991353,Single,1
19993041,Multiple,1
19992135,Single,1
19994090,Multiple,1
19991273,Multiple,1
19992203,Multiple,1
19995127,Multiple,3
19996001,Multiple,1
19991379,Multiple,1
19993038,Single,1
19993273,Multiple,1
19991361,Single,1
19998012,Single,1
19991018,Multiple,1
19995171,Multiple,1
19991051,Multiple,1
19991129,Single,1
19993090,Single,1
19995003,Multiple,1
19992334,Single,1
19992225,Multiple,1
19991302,Single,1
19991295,Multiple,2
19995109,Single,1
19991089,Single,1
19992172,Single,1
19992015,Single,1
19991144,Single,1
19991181,Multiple,1
19992197,Single,1
19991111,Single,1
19991203,Single,1
19995011,Multiple,1
19995140,Multiple,1
19991150,Multiple,1
19992126,Single,1
19991298,Multiple,1
19992190,Single,1
19991214,Single,1
19991052,Multiple,1
19991232,Single,2
19992042,Multiple,1
19993176,Single,1
19991313,Multiple,1
19996016,Single,2
19993184,Multiple,1
19994097,Single,1
19993116,Single,1
19995162,Single,1
19991452,Single,1
19991138,Single,1
19995165,Multiple,1
19992194,Multiple,1
19992131,Single,2
19991504,Multiple,1
19994093,Single,1
19993103,Multiple,2
19991168,Multiple,3
19991342,Single,1
19997033,Single,1
19992263,Multiple,1
19992212,Single,1
19991233,Multiple,1
19991462,Multiple,3
19991309,Multiple,1
19995182,Single,1
19995042,Multiple,1
19991223,Multiple,1
19993098,Single,1
19993170,Single,1
19992110,Single,1
19991004,Single,1
19995128,Single,1
19991105,Single,1
19992052,Multiple,2
19991388,Multiple,1
19991321,Single,1
19994125,Single,1
19992103,Multiple,1
19992275,Multiple,1
19993214,Single,1
19995037,Multiple,1
19991116,Single,1
19993208,Multiple,2
19991367,Multiple,1
19991262,Multiple,1
19991383,Single,1
19995022,Single,2
19995065,Single,1
19993050,Single,1
19994099,Single,1
19992244,Multiple,2
19991021,Single,1
19993147,Multiple,1
19991400,Multiple,1
19992187,Single,1
19995119,Single,1
19992091,Multiple,1
19997011,Multiple,2
19991301,Single,1
19992044,Multiple,1
19995158,Single,1
19995010,Single,1
19991412,Single,1
19992067,Single,1
19992325,Single,1
19997031,Single,1
19991157,Single,1
19992338,Multiple,1
19994132,Single,1
19992210,Multiple,1
19994022,Single,1
19992310,Multiple,3
19991172,Multiple,1
19991375,Multiple,1
19995040,Single,1
19991456,Single,1
19991053,Single,1
19991259,Single,1
19991272,Multiple,1
19997022,Multiple,1
19991275,Multiple,2
19991061,Single,1
19991416,Single,1
19994059,Single,1
19991123,Single,1
19992125,Multiple,1
19992337,Single,1
19992237,Multiple,1
19992118,Multiple,1
19992101,Single,1
19998008,Multiple,1
19993161,Single,1
19991010,Single,1
19996008,Single,1
19994110,Multiple,1
19998016,Single,1
19995035,Multiple,2
19995074,Single,1
19993249,Single,1
19992249,Single,1
19995122,Single,1
19991230,Single,1
19997002,Single,1
19995178,Single,1
19994060,Single,1
19993031,Multiple,2
19992148,Single,4
19991141,Multiple,1
19991165,Single,1
19992031,Single,1
19991426,Single,1
19991028,Multiple,1
19995110,Single,1
19991220,Single,1
19992010,Single,1
19991201,Multiple,2
19994118,Single,1
19996003,Multiple,1
19993268,Multiple,2
19991268,Single,1
19992055,Multiple,1
19992200,Single,1
19996034,Single,1
19998013,Single,1
19992178,Single,1
19994065,Multiple,1
19993069,Multiple,1
19992051,Multiple,1
19994056,Single,1
19991492,Multiple,1
19993230,Single,1
19991034,Multiple,1
19991222,Single,1
19994105,Single,1
19991293,Single,1
19995156,Single,1
19992324,Single,1
19994023,Single,1
19997025,Single,1
19991312,Multiple,1
19991407,Single,1
19992161,Single,1
19991186,Multiple,1
19995187,Single,1
19995031,Single,1
19992065,Multiple,1
19991279,Single,1
19991243,Multiple,1
19991225,Multiple,1
19994076,Single,1
19993152,Single,1
19991348,Multiple,1
19991260,Multiple,1
19993266,Multiple,1
19995092,Multiple,2
19993194,Multiple,1
19994089,Multiple,3
19991145,Multiple,1
19994053,Single,1
19992162,Multiple,2
19993085,Single,1
19991174,Multiple,1
19993190,Single,1
19995099,Multiple,1
19991419,Single,1
19995181,Multiple,1
19993017,Single,1
19995169,Multiple,1
19996030,Multiple,1
19995007,Multiple,2
19991306,Single,1
19995111,Multiple,1
19992184,Single,1
19991206,Multiple,1
19993163,Multiple,1
19994122,Single,1
19996004,Single,1
19991092,Multiple,1
19991016,Multiple,2
19993235,Multiple,1
19994027,Multiple,1
19993198,Multiple,1
19993265,Multiple,1
19994033,Multiple,1
19994067,Single,1
19991014,Multiple,2
19996023,Multiple,1
19995072,Multiple,1
19991489,Multiple,1
19994063,Multiple,1
19991374,Multiple,1
19991470,Multiple,1
19993200,Multiple,1
19991325,Multiple,1
19991274,Multiple,1
19992095,Single,1
19995050,Single,1
19991442,Multiple,1
19992316,Single,1
19993023,Multiple,2
19992267,Multiple,1
19993021,Single,1
19994101,Single,1
19993079,Single,1
19991200,Single,1
19993044,Single,1
19994031,Multiple,2
19993188,Multiple,1
19992071,Multiple,1
19993104,Single,1
19993035,Multiple,1
19995069,Multiple,1
19991282,Single,1
19992026,Multiple,1
19992128,Single,1
19991106,Single,2
19991151,Multiple,1
19991310,Multiple,1
19991363,Single,1
19991005,Single,1
19994041,Single,2
19991046,Single,1
19992021,Multiple,2
19991349,Single,1
19991296,Single,1
19991468,Multiple,1
19991045,Multiple,1
19992199,Single,1
19993192,Multiple,1
19994062,Single,3
19991213,Multiple,3
19991351,Single,1
19992088,Single,1
19995038,Multiple,1
19992321,Single,1
19993057,Multiple,1
19991075,Multiple,1
19995145,Single,1
19992069,Single,1
19994039,Single,1
19996014,Single,1
19992056,Single,1
19991437,Multiple,1
19993205,Single,1
19992077,Multiple,2
19991346,Single,1
19991418,Multiple,2
19991164,Multiple,1
19992272,Single,1
19991288,Multiple,1
19991234,Single,1
19991054,Multiple,1
19995180,Single,1
19991065,Multiple,1
19992076,Multiple,1
19996010,Single,1
19994008,Multiple,1
19992319,Single,1
19992209,Multiple,1
19992078,Multiple,1
19991218,Single,1
19993088,Single,1
19991372,Multiple,1
19991454,Single,1
19992169,Single,1
19992105,Multiple,1
19991231,Multiple,1
19993114,Single,2
19998005,Single,1
19991441,Multiple,2
19991107,Multiple,1
19997020,Single,1
19992175,Single,1
19994054,Single,1
19996041,Single,1
19991109,Single,1
19995123,Multiple,1
19993123,Multiple,1
19992311,Multiple,1
19992234,Single,1
19992179,Multiple,1
19995117,Single,1
19992345,Multiple,1
19991120,Multiple,1
19992185,Single,1
19993105,Multiple,1
19995028,Multiple,1
19992153,Multiple,1
19997006,Single,1
19981392,Multiple,1
19981209,Single,1
19982036,Single,1
19984079,Single,1
19983081,Single,1
19982142,Single,1
19983075,Multiple,1
19984072,Multiple,1
19981173,Single,1
19984011,Single,1
19982053,Single,1
19984133,Single,1
19981111,Multiple,2
19981396,Single,1
19986004,Multiple,1
19981062,Single,1
19981226,Single,1
19981291,Multiple,1
19981169,Single,1
19987044,Single,1
19981285,Single,1
19983004,Single,1
19983237,Single,1
19982202,Multiple,1
19981466,Single,2
19982031,Single,1
19981458,Single,1
19981323,Single,1
19987033,Multiple,2
19988008,Multiple,1
19983041,Single,1
19985041,Multiple,1
19981210,Single,1
19982003,Multiple,2
19984129,Single,1
19984001,Multiple,1
19982078,Multiple,1
19986011,Single,1
19985064,Single,1
19983240,Single,1
19985007,Single,1
19981467,Single,1
19981350,Single,1
19982249,Single,1
19983126,Single,1
19982052,Single,1
19983059,Multiple,1
19982009,Single,1
19982033,Multiple,1
19985058,Multiple,2
19981266,Multiple,1
19983020,Multiple,1
19983174,Single,1
19981334,Single,2
19983077,Single,1
19985069,Multiple,2
19985154,Single,1
19988004,Single,1
19986030,Multiple,1
19981042,Single,1
19981029,Multiple,2
19985132,Single,1
19981167,Single,1
19981322,Single,1
19981189,Multiple,1
19983184,Single,1
19981021,Multiple,1
19983063,Multiple,1
19981326,Single,1
19981023,Multiple,1
19985113,Multiple,1
19981288,Single,1
19982122,Multiple,1
19985152,Single,1
19984035,Single,1
19986036,Single,1
19985081,Multiple,1
19981489,Single,1
19985100,Multiple,1
19985129,Single,1
19984141,Single,1
19985097,Single,1
19981026,Single,1
19988005,Single,1
19982159,Multiple,2
19981120,Single,1
19981153,Single,1
19983045,Multiple,2
19981330,Multiple,1
19981449,Multiple,1
19981344,Multiple,1
19983254,Single,1
19986010,Multiple,1
19982023,Multiple,1
19983061,Single,1
19981025,Multiple,1
19982158,Multiple,1
19981335,Single,1
19981293,Single,1
19983064,Multiple,1
19982134,Single,1
19982137,Single,1
19981295,Multiple,1
19981175,Single,1
19981019,Single,1
19981109,Single,1
19982060,Single,1
19981277,Single,1
19981341,Multiple,1
19983176,Single,1
19981136,Multiple,1
19986009,Multiple,1
19985012,Single,1
19985160,Multiple,1
19982027,Multiple,1
19982286,Multiple,1
19986044,Single,1
19983023,Single,2
19985048,Multiple,1
19982281,Multiple,1
19983234,Single,1
19981188,Single,1
19981345,Single,1
19983060,Single,1
19983001,Single,1
19981102,Single,1
19982065,Multiple,1
19983123,Single,1
19984110,Multiple,1
19983239,Single,1
19985145,Single,1
19982088,Single,1
19982342,Multiple,1
19981028,Single,1
19981122,Multiple,1
19983228,Single,1
19984118,Multiple,1
19981465,Single,1
19985046,Single,1
19983125,Single,1
19981482,Single,1
19982109,Single,1
19982024,Single,1
19982099,Multiple,2
19984139,Multiple,1
19981389,Single,1
19981202,Multiple,1
19985155,Single,1
19985149,Single,1
19982194,Multiple,1
19985065,Multiple,1
19982185,Multiple,1
19984092,Single,1
19984125,Single,1
19984109,Multiple,1
19983206,Single,1
19982123,Multiple,1
19982209,Single,1
19985105,Single,1
19983181,Single,1
19987014,Multiple,1
19985199,Single,1
19982034,Single,1
19985172,Multiple,1
19982026,Multiple,1
19982021,Multiple,1
19983182,Single,1
19981200,Single,1
19982140,Single,1
19983031,Multiple,2
19981032,Single,1
19982004,Multiple,1
19985181,Single,1
19981352,Single,1
19982102,Multiple,1
19985139,Single,2
19983226,Multiple,1
19983114,Multiple,1
19984128,Multiple,1
19982232,Single,1
19985082,Multiple,1
19985047,Single,1
19981091,Multiple,4
19981159,Multiple,1
19982117,Multiple,3
19982311,Multiple,2
19985005,Multiple,1
19985050,Single,2
19982139,Single,1
19984013,Single,1
19983078,Multiple,1
19982197,Multiple,3
19983160,Single,1
19981459,Multiple,1
19981113,Single,1
19984136,Multiple,1
19981190,Single,1
19983127,Single,1
19986019,Single,1
19982335,Single,1
19981001,Multiple,1
19982047,Single,1
19982039,Multiple,1
19982017,Single,1
19985109,Single,1
19982136,Single,1
19981027,Multiple,1
19986028,Multiple,2
19981172,Multiple,1
19982083,Single,3
19983177,Multiple,1
19983170,Single,1
19986034,Single,1
19983149,Single,1
19985015,Single,1
19982010,Single,1
19981383,Single,1
19981033,Single,1
19983221,Single,1
19982046,Single,1
19981138,Single,1
19981197,Single,1
19982147,Single,1
19983026,Single,1
19984068,Single,1
19983171,Single,1
19987034,Single,1
19983048,Multiple,1
19983012,Multiple,1
19985040,Single,1
19982063,Single,1
19985125,Single,1
19984005,Multiple,1
19986018,Single,1
19981121,Single,1
19982160,Single,1
19982057,Multiple,2
19982124,Single,1
19981437,Single,1
19981183,Single,1
19985186,Single,1
19983105,Single,1
19982239,Multiple,1
19983043,Multiple,1
19983220,Single,1
19987022,Single,1
19983248,Single,1
19984070,Multiple,1
19983140,Multiple,1
19982278,Multiple,1
19981054,Multiple,1
19982183,Multiple,2
19983202,Multiple,1
19982199,Multiple,3
19981112,Multiple,1
19983080,Multiple,1
19982299,Single,1
19981302,Multiple,1
19981367,Single,1
19981378,Single,1
19982274,Single,1
19982291,Single,1
19983013,Multiple,2
19985171,Single,1
19981194,Multiple,1
19984040,Single,1
19981256,Single,1
19983070,Multiple,1
19983245,Multiple,1
19986002,Multiple,1
19983071,Multiple,1
19982212,Multiple,1
19982264,Single,1
19982091,Multiple,1
19983100,Single,1
19981360,Single,1
19983145,Single,1
19985061,Single,1
19983067,Single,1
19982080,Multiple,1
19984152,Single,1
19981483,Single,1
19982029,Multiple,1
19982066,Multiple,1
19987041,Multiple,2
19983183,Multiple,1
19981274,Multiple,1
19986015,Single,1
19981135,Multiple,1
19982005,Multiple,1
19981204,Single,1
19982184,Single,1
19983033,Multiple,1
19982077,Multiple,1
19983225,Single,1
19981064,Single,1
19981403,Multiple,1
19983014,Single,1
19983210,Single,1
19982257,Multiple,1
19982175,Single,1
19981232,Multiple,1
19984081,Multiple,1
19984101,Single,1
19985142,Multiple,1
19983193,Single,1
19982330,Single,1
19984088,Single,1
19983044,Single,1
19985195,Single,1
